"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl"
1237575858.047,35.205,7.903,1.09e-22,39.382,1.031,26.152790,0.000,0.000,1.000,"7f9ag8o4E4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/7f9ag8o4E4.png"
1237575858.047,35.205,7.903,1.09e-22,39.382,1.031,26.152790,0.000,0.000,1.000,"IJ4Ukn9Ww5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/IJ4Ukn9Ww5.png"
1237575858.047,35.205,7.903,1.09e-22,39.382,1.031,26.152790,0.000,0.000,1.000,"hh7qBNzoO0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/hh7qBNzoO0.png"
1237575858.047,35.205,7.903,1.09e-22,39.382,1.031,26.152790,0.000,0.000,1.000,"ruZ8aLRnP2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/ruZ8aLRnP2.png"
1237134632.875,21.034,59.993,4.68e-21,2754.818,4.512,5486.256836,0.000,0.000,1.000,"EgIOmqcA6G","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/EgIOmqcA6G.png"
1237908496.188,27.134,12.283,2.98e-22,3984.217,1.750,7932.532227,0.000,0.000,1.000,"Uh95lCZ0xY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JZVgT2niAc/Uh95lCZ0xY.png"
1237298969.688,34.817,10.467,1.22e-22,3911.875,1.625,7779.261719,0.000,0.000,1.000,"wZvRLDy7EZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/wZvRLDy7EZ.png"
1237576328.539,31.386,9.208,1.41e-22,3986.101,1.213,7928.764160,0.000,0.000,1.000,"PCy4obl3qZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/PCy4obl3qZ.png"
1237576328.539,31.386,9.208,1.41e-22,3986.101,1.213,7928.764160,0.000,0.000,1.000,"Uir58t8Se8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/Uir58t8Se8.png"
1237576328.539,31.386,9.208,1.41e-22,3986.101,1.213,7928.764160,0.000,0.000,1.000,"8I3J4r97Rc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/8I3J4r97Rc.png"
1237576328.539,31.386,9.208,1.41e-22,3986.101,1.213,7928.764160,0.000,0.000,1.000,"Y5ZzRiqhJK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/Y5ZzRiqhJK.png"
1237576328.539,31.386,9.208,1.41e-22,3986.101,1.213,7928.764160,0.000,0.000,1.000,"UXjLIXKU2c","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/UXjLIXKU2c.png"
1237142814.688,35.442,9.704,1.03e-22,714.485,1.250,1384.480347,0.000,0.000,1.000,"Y4p4ROdGNd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Y4p4ROdGNd.png"
1237295463.398,31.386,10.028,1.60e-22,37.351,1.250,30.213329,0.000,0.000,1.000,"E1oFDChZ7f","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/E1oFDChZ7f.png"
1237581774.875,27.672,9.152,2.72e-22,37.351,1.438,30.213329,0.000,0.000,1.000,"xzqck0cQP4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/xzqck0cQP4.png"
1237581774.875,27.672,9.152,2.72e-22,37.351,1.438,30.213329,0.000,0.000,1.000,"lW4ZcoVuKH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/lW4ZcoVuKH.png"
1237581774.875,27.672,9.152,2.72e-22,37.351,1.438,30.213329,0.000,0.000,1.000,"8wx9zpbhJK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/8wx9zpbhJK.png"
1237581774.875,27.672,9.152,2.72e-22,37.351,1.438,30.213329,0.000,0.000,1.000,"jjNQTJcuVe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/jjNQTJcuVe.png"
1237581774.875,27.672,9.152,2.72e-22,37.351,1.438,30.213329,0.000,0.000,1.000,"BIG0bE1bJb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/BIG0bE1bJb.png"
1237819518.438,34.817,8.548,1.04e-22,37.351,0.750,30.213329,0.000,0.000,1.000,"6vDQeLyNAH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/eOsgvU3kK2/6vDQeLyNAH.png"
1237124595.563,31.851,8.424,1.62e-22,37.351,1.375,30.213329,0.000,0.000,1.000,"RP1EVqb1jK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/RP1EVqb1jK.png"
1237781617.688,31.851,13.291,1.98e-22,1006.615,2.000,1977.328979,0.000,0.000,1.000,"GnpZODNwYc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/f3DCGz3JXC/GnpZODNwYc.png"
1237816154.688,29.661,9.764,1.98e-22,3878.576,4.500,7738.344238,0.000,0.000,1.000,"mmlvgRYxqb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v4QWZNh0Ng/mmlvgRYxqb.png"
1237558666.375,30.131,9.407,1.93e-22,792.518,1.313,1540.547119,0.000,0.000,1.000,"ufFsKmhumS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/ufFsKmhumS.png"
1237558666.375,30.131,9.407,1.93e-22,792.518,1.313,1540.547119,0.000,0.000,1.000,"ChCF71Amep","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/ChCF71Amep.png"
1237558666.375,30.131,9.407,1.93e-22,792.518,1.313,1540.547119,0.000,0.000,1.000,"gxNCt0cBMk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/gxNCt0cBMk.png"
1237558666.375,30.131,9.407,1.93e-22,792.518,1.313,1540.547119,0.000,0.000,1.000,"h6wlLGoXlH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/h6wlLGoXlH.png"
1237558666.375,30.131,9.407,1.93e-22,792.518,1.313,1540.547119,0.000,0.000,1.000,"l5Topa3qeo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/l5Topa3qeo.png"
1237575851.023,35.306,10.143,1.40e-22,43.626,1.031,42.762009,0.000,0.000,1.000,"dnqM6Q2jFW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/dnqM6Q2jFW.png"
1237575851.023,35.306,10.143,1.40e-22,43.626,1.031,42.762009,0.000,0.000,1.000,"4lzzJGn5ft","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/4lzzJGn5ft.png"
1237575851.023,35.306,10.143,1.40e-22,43.626,1.031,42.762009,0.000,0.000,1.000,"aY9R2GMjcc","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/aY9R2GMjcc.png"
1237575851.023,35.306,10.143,1.40e-22,43.626,1.031,42.762009,0.000,0.000,1.000,"QCUxMhyhfl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/QCUxMhyhfl.png"
1237575851.023,35.306,10.143,1.40e-22,43.626,1.031,42.762009,0.000,0.000,1.000,"dG2YmtTu8V","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/dG2YmtTu8V.png"
1237131897.516,35.205,13.724,1.72e-22,3882.849,4.250,7729.797363,0.000,0.000,1.000,"cCclOQ9iRA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/cCclOQ9iRA.png"
1237812366.688,22.707,13.308,4.32e-22,3881.117,3.750,7733.262695,0.000,0.000,1.000,"rIjWdZAvCx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YUNKaPeBXn/rIjWdZAvCx.png"
1237559468.969,28.523,9.099,1.59e-22,30.141,1.500,24.381060,0.000,0.000,1.000,"MfylwF5lfI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/MfylwF5lfI.png"
1237559468.969,28.523,9.099,1.59e-22,30.141,1.500,24.381060,0.000,0.000,1.000,"gcvt8sR3Hr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/gcvt8sR3Hr.png"
1237559468.969,28.523,9.099,1.59e-22,30.141,1.500,24.381060,0.000,0.000,1.000,"hUVDWMkfo4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/hUVDWMkfo4.png"
1237559468.969,28.523,9.099,1.59e-22,30.141,1.500,24.381060,0.000,0.000,1.000,"cXNE26EmOK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/cXNE26EmOK.png"
1237559468.969,28.523,9.099,1.59e-22,30.141,1.500,24.381060,0.000,0.000,1.000,"jKB5W4y3Tg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/jKB5W4y3Tg.png"
1237128961.313,30.193,9.572,1.80e-22,32.288,1.500,20.087000,0.000,0.000,1.000,"kP5HF2qBtp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/kP5HF2qBtp.png"
1237550629.266,48.812,8.464,1.24e-22,3995.848,0.907,7909.269043,0.000,0.000,1.000,"FwiuuUgmvq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/FwiuuUgmvq.png"
1237126556.234,37.495,11.245,1.14e-22,3884.997,1.750,7725.503418,0.000,0.000,1.000,"YX2O1UGv6N","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/YX2O1UGv6N.png"
1237575992.625,24.938,10.209,2.96e-22,2732.071,1.750,5428.241211,0.000,0.000,1.000,"vr5pbZfo8j","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/vr5pbZfo8j.png"
1237575992.625,24.938,10.209,2.96e-22,2732.071,1.750,5428.241211,0.000,0.000,1.000,"xB42nEZGwl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/xB42nEZGwl.png"
1237575992.625,24.938,10.209,2.96e-22,2732.071,1.750,5428.241211,0.000,0.000,1.000,"ciGdeUG133","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/ciGdeUG133.png"
1237575992.625,24.938,10.209,2.96e-22,2732.071,1.750,5428.241211,0.000,0.000,1.000,"rE0JL3UBJT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/rE0JL3UBJT.png"
1237575992.625,24.938,10.209,2.96e-22,2732.071,1.750,5428.241211,0.000,0.000,1.000,"sC30nr9t1p","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/sC30nr9t1p.png"
1237559800.133,31.386,9.982,1.67e-22,43.626,1.250,42.762009,0.000,0.000,1.000,"YEgH6J6h7G","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wvkkrFTj7b/YEgH6J6h7G.png"
1237559800.133,31.386,9.982,1.67e-22,43.626,1.250,42.762009,0.000,0.000,1.000,"lxmoo1PXDq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C3Rmr9Z1Ow/lxmoo1PXDq.png"
1237559800.133,31.386,9.982,1.67e-22,43.626,1.250,42.762009,0.000,0.000,1.000,"PfoLj8bIGE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/caOyvClwjb/PfoLj8bIGE.png"
1237559800.133,31.386,9.982,1.67e-22,43.626,1.250,42.762009,0.000,0.000,1.000,"aX25GU6XlQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PgBF6d5HPx/aX25GU6XlQ.png"
1237559800.133,31.386,9.982,1.67e-22,43.626,1.250,42.762009,0.000,0.000,1.000,"2PYqxomDO0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qWWqBq0Uiy/2PYqxomDO0.png"
1237534943.438,24.822,11.025,3.05e-22,3984.217,4.000,7932.532227,0.000,0.000,1.000,"Ehu4rVhMp5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Ehu4rVhMp5.png"
1237130162.422,37.495,12.477,1.20e-22,3268.135,1.250,6500.369629,0.000,0.000,1.000,"rcsw9xZ3cP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/rcsw9xZ3cP.png"
1238005622.688,24.384,8.464,2.51e-22,3814.470,1.621,7593.038574,0.000,0.000,1.000,"ZYq9zULEnr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v9YCKhiU7L/ZYq9zULEnr.png"
1238005622.688,24.384,8.464,2.51e-22,3814.470,1.621,7593.038574,0.000,0.000,1.000,"j3HtdqJRQs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bim3m1d6G7/j3HtdqJRQs.png"
1237128104.813,26.184,9.676,2.36e-22,2344.961,1.750,4654.020020,0.000,0.000,1.000,"8Y9SjIIYJk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/8Y9SjIIYJk.png"
1237821159.789,48.249,10.632,8.99e-23,56.923,1.250,47.268978,0.000,0.000,1.000,"QCQNfBtkpu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/eOsgvU3kK2/QCQNfBtkpu.png"
1237374538.625,18.667,10.217,1.06e-21,34.442,1.750,36.031521,0.000,0.000,1.000,"Xqd1kYJF93","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/Xqd1kYJF93.png"
1237134649.375,24.471,9.190,2.26e-22,24.225,1.750,4.567900,0.000,0.000,1.000,"87cddX55Tt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/87cddX55Tt.png"
1237437390.875,24.012,9.282,2.46e-22,3814.470,2.000,7593.038574,0.000,0.000,1.000,"cLp1CoaJN8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/cLp1CoaJN8.png"
1237909787.625,23.562,10.369,3.36e-22,1834.873,1.500,3633.844727,0.000,0.000,1.000,"tCmN5SqOAw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0EKVzAOlFw/tCmN5SqOAw.png"
1237353118.375,35.054,9.210,8.31e-23,3991.829,1.471,7917.307129,0.000,0.000,1.000,"ejjf23XTKq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zhBDdj4mPW/ejjf23XTKq.png"
